Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
17,12,Female,White,4,SomeCollege,Public,City,76.7081839612822,70.34287187783136,72.20540585658563,1.977635112019832,0.9098899872640268,1.1117579990469415,1,1,0,1,0,2,3
17,12,Male,Hispanic,1,<HS,Public,Rural,73.99973315578484,79.13967754558739,79.60723772652456,2.8226868903706563,0.9118743004182858,0.8994183993794234,0,0,0,1,1,1,2
18,12,Female,Hispanic,3,SomeCollege,Public,Suburban,90.04021691820657,95.60144038042972,94.4892791578507,4.0,0.9764652289125162,2.109678960366631,1,0,1,0,0,4,3
16,11,Male,Hispanic,3,Bachelors+,Public,Suburban,79.28340525029343,83.36526842392077,89.05910658989873,3.510749130651561,0.9240231788320572,1.3805703532581588,0,1,1,0,0,2,2
17,12,Female,Hispanic,2,HS,Public,Suburban,89.96353154048795,75.37876064827842,85.94121098024054,3.4389456821115267,0.9543339482683566,1.215047734965538,1,1,1,0,0,3,1
15,10,Female,White,1,HS,Public,Suburban,72.32445243577362,62.84186154600548,75.15405103245128,2.7963348031453545,0.8890700210512327,0.6864383408339334,1,0,0,0,0,2,1
16,11,Male,Hispanic,4,Bachelors+,Public,Suburban,83.5292306072821,84.94225176938767,91.5912270821524,3.245981204607724,0.9519530045082096,1.151321836651068,1,0,0,0,0,3,1
15,10,Female,Hispanic,3,HS,Public,City,60.18427030810108,41.471086291645406,43.483521931034815,2.4070065297403915,0.7895746104486884,0.5446936328779707,1,1,0,0,0,3,3
17,12,Female,White,1,<HS,Public,Suburban,71.1213096246168,67.27819757011042,76.60101454207562,2.722184232611424,0.8688572409249847,0.6381020751216601,0,1,1,0,0,3,3
18,12,Male,White,2,Bachelors+,Public,City,84.77922553640768,94.259442979074,88.21619033870815,3.616748764526201,0.975382995877466,0.729156081790782,0,0,0,1,0,3,1
17,12,Male,White,3,SomeCollege,Public,City,76.28618568810214,71.33632452322846,82.25115236153553,3.423208729197854,0.8972174089428292,0.8391703212359081,1,0,1,0,0,1,2
15,10,Male,Black,1,<HS,Public,City,77.1031471143736,76.37206282845736,81.85301485805778,3.3662711980915536,0.9067112965565136,1.2315928003397778,1,0,0,1,0,2,1
15,10,Male,White,4,SomeCollege,Private,Rural,77.74896022187305,72.7630923160918,71.06825390691633,3.085848684931307,0.88148184172365,1.2480545484322023,1,0,0,1,0,3,2
15,10,Female,Hispanic,2,<HS,Public,Town,78.3527300612684,84.30322693865708,80.35661721673061,3.4472218485744173,0.9502206528355104,1.1857626808398871,0,0,1,0,0,4,2
14,9,Male,White,3,HS,Public,City,100.0,94.64737913729724,100.0,3.950401418061807,0.9847177065104342,1.4342418827268624,1,0,0,0,0,5,2
16,11,Male,Two-or-more,1,HS,Public,Suburban,82.57422936801852,74.73849325396368,70.09653412194758,2.8437299817398327,0.9038452332639884,1.0298180379586677,1,1,0,1,0,5,3
14,9,Male,Black,2,<HS,Public,City,70.43626578641238,51.381069162596106,57.164513968904416,2.459566338039935,0.8260560633020553,0.7011715432099633,1,0,0,0,0,4,2
17,12,Female,Hispanic,2,SomeCollege,Public,Town,58.93439784193964,65.78978199324447,63.395717670002426,2.5792537942857283,0.8506822156152423,0.9325781167551724,1,0,0,1,0,2,2
15,10,Female,Hispanic,2,HS,Public,Suburban,95.0918328147098,99.9641220103574,85.74844099998114,4.0,0.9949319510866282,1.570448199073328,1,1,0,0,0,4,1
16,11,Male,White,1,<HS,Public,Suburban,76.13055911821148,86.85442819221134,81.85599002471619,3.2276774608135184,0.958063108431412,0.8921347794466284,1,0,1,1,0,3,2
15,10,Female,Hispanic,2,<HS,Public,Town,75.56471469122665,82.5827650684864,79.81702654567316,2.925188483405591,0.906171439328111,1.1622856072855168,1,1,0,0,0,5,1
16,11,Male,Asian,4,SomeCollege,Public,Suburban,73.55505202437162,76.69967391542363,77.15794467401422,2.939478492100029,0.9004704821242651,1.4758297607885098,1,0,0,1,1,4,2
16,11,Female,White,1,<HS,Public,Suburban,69.8249558145684,69.7226116328508,73.90807788638752,2.871051603403856,0.9064955404852308,0.9878192866475513,1,0,0,0,0,3,2
14,9,Male,White,1,HS,Public,Suburban,80.5115544224905,77.61085688875409,73.71200479729877,2.8940150066139387,0.9277193071720168,1.2440830983037476,1,1,0,0,0,3,2
14,9,Male,White,2,HS,Public,Rural,79.27854279458057,66.59770230152323,70.87712284279446,3.0960521660475258,0.8624359648738804,0.9857883673661924,1,0,0,0,1,2,2
18,12,Male,Two-or-more,3,<HS,Public,City,72.12469472978245,75.33291621967079,75.59984858319623,2.755514127033258,0.9014137914676492,0.9678599061662144,1,1,1,1,0,4,2
18,12,Male,Hispanic,3,SomeCollege,Public,Rural,70.63352421958609,78.00502689955503,78.01526137787023,3.038403780569209,0.8668862734688412,0.9641206130283332,1,1,0,0,0,5,1
16,11,Female,White,3,SomeCollege,Public,Suburban,82.54081789143446,81.8617395034667,85.42733244612566,3.453055528285421,0.9374340194828792,0.9291667196825192,1,0,0,0,0,4,1
18,12,Female,White,3,SomeCollege,Public,City,77.3153368086472,69.54370472746977,85.76723819341503,3.0900258150137896,0.909992418798553,1.3202187403821026,1,1,0,1,0,3,3
18,12,Female,Hispanic,3,SomeCollege,Public,City,56.87645780292363,66.55124776016346,58.88052004658013,2.875188000778508,0.8097308964308343,0.2030175165604866,1,1,0,0,0,3,1
15,10,Male,White,2,HS,Public,Suburban,92.03287431466671,84.20161086931215,92.66079880314038,3.716430509833161,0.9430726357195413,1.3536132574449735,1,1,0,0,1,2,2
17,12,Male,Hispanic,4,Bachelors+,Public,City,73.92169294734957,86.42840924168816,90.85097645453376,3.298438085063934,0.9415544481083896,1.5226416338060351,1,1,0,1,0,4,3
17,12,Female,Two-or-more,2,HS,Public,Suburban,91.18249528562428,93.30933833104936,89.54506716710833,4.0,0.9889238530500416,1.5611372007952595,0,0,0,1,1,2,2
18,12,Female,Hispanic,2,SomeCollege,Public,Rural,83.58087097318452,77.8334263750381,72.68645376171256,3.233543489501665,0.955208357827934,0.8536501943919342,0,1,0,1,0,3,2
18,12,Male,White,1,<HS,Public,Rural,75.55324480858188,73.72647119185474,77.34237230480801,2.8961097213276883,0.8733578144796829,0.8893867215119469,1,1,0,0,1,3,1
15,10,Female,White,2,<HS,Public,City,78.09984048202519,78.67894390825765,73.68113404091845,3.2536605006691945,0.8930075529830619,1.244223686446511,0,0,1,1,0,4,4
18,12,Male,Black,4,<HS,Public,Suburban,81.79580039559875,81.05992859994511,76.77771005966665,3.573318685750276,0.9285232174477284,1.2165561075726494,1,1,0,0,0,2,3
15,10,Male,White,4,HS,Public,City,85.85191412415955,84.21475128642804,74.53601613075257,3.704285092286782,0.903707083844799,1.2033844412055243,1,0,0,1,0,2,1
17,12,Male,Black,2,SomeCollege,Private,City,80.95271078190808,85.64973093339344,78.65967138539538,2.878778420191068,0.9522137933374496,1.313148705590212,0,1,0,1,0,4,4
18,12,Male,Black,2,HS,Public,Suburban,64.60077031661909,65.8845108111856,87.42414377207875,2.7298974501754625,0.9206618945464152,1.0997443218296206,1,1,0,0,0,1,2
14,9,Female,White,1,<HS,Private,City,59.8356078537482,66.90632979081887,59.4991178147273,2.668649778287811,0.8481754730962061,0.814251653186954,1,0,0,0,0,3,2
17,12,Male,White,1,HS,Public,Suburban,76.31203671395137,69.39163127081466,67.64245182195617,3.0432685583600256,0.8899536779463603,1.506080603854734,0,1,0,0,0,3,2
17,12,Male,White,2,<HS,Public,City,71.31196356720707,80.35912873740978,77.59572627467381,3.193986736073023,0.903850140645688,1.1885132966218577,1,1,0,1,0,3,2
17,12,Male,White,1,<HS,Public,Suburban,71.26052535228808,57.236511793637554,66.31973125244286,2.506177332068267,0.8494879546869893,0.7153198467248179,1,0,0,0,0,3,2
17,12,Female,White,2,HS,Public,Rural,70.62704801509906,76.46079613774414,74.89873930930678,2.794141467434016,0.8979212503737324,0.3750314341582259,1,1,0,1,0,2,5
14,9,Female,White,3,HS,Public,Rural,58.65849569208312,64.97050872131128,65.54724913911619,2.641224171309297,0.8695304964226862,0.8719141732485087,1,1,0,0,1,4,2
15,10,Male,White,4,HS,Public,Rural,84.62723451600459,82.61469846069916,93.4730344474212,3.102246777270206,0.943978157395778,1.1288036636465262,1,1,0,1,0,4,3
18,12,Female,White,1,HS,Public,Suburban,96.50104124354134,82.74791078740581,82.15831150150309,3.7775216392255726,0.997396308889726,1.2763539410767188,0,1,0,1,1,3,3
15,10,Female,Black,2,HS,Public,Suburban,76.82497604517884,92.87940881631128,71.68175980434548,2.893037006354935,0.920202379239798,1.036429720989299,1,1,1,1,0,3,1
15,10,Female,Hispanic,3,SomeCollege,Public,Town,70.87631236492378,72.54962214967641,80.28926991934576,3.0585240459624874,0.8976365676611004,1.2772556571302058,1,0,0,0,0,2,1
14,9,Female,Hispanic,3,HS,Public,Town,76.8268700438382,75.97931487742977,85.18495863819469,2.6234433745147765,0.9241437372088948,1.5366655399343567,0,0,0,0,0,3,2
17,12,Male,Hispanic,3,Bachelors+,Public,City,68.93974068453807,69.59731699995992,67.91533582625193,3.2145010147401343,0.8813285267466598,0.6055188829049112,1,1,1,0,0,2,4
15,10,Female,White,1,<HS,Public,Suburban,78.16274690275222,88.08866853076373,92.80205925225488,3.511133597228243,0.9773552016473788,0.954165187555372,1,1,0,0,0,4,2
15,10,Male,Hispanic,2,<HS,Public,Rural,79.47520334864588,88.46440309107867,88.02351302795192,3.5267122189695987,0.9381690502409552,1.2244893577113627,0,1,1,0,0,4,1
17,12,Female,Black,1,<HS,Public,Suburban,70.93655163451486,65.9985481986811,67.92107263073002,2.8265370297870565,0.8629506635811218,0.7789702325071399,1,0,1,0,0,4,3
14,9,Female,White,1,HS,Public,City,80.60774093984396,73.24725780183962,71.69381582189426,3.655147737664966,0.8662870848788776,0.8799773150487369,0,0,1,0,0,2,2
17,12,Male,Hispanic,1,SomeCollege,Public,Rural,75.46168109244155,78.68148475777124,80.83545624498018,3.5471726607914102,0.9193544946772076,1.0197660644773765,1,1,1,1,0,4,2
16,11,Male,Black,3,HS,Public,Suburban,86.77964879395564,91.64953729252984,80.037160338377,3.3520741727208514,0.970606993682246,1.358150931205683,0,0,0,1,0,2,2
18,12,Male,Hispanic,1,SomeCollege,Public,Rural,67.32789390567186,70.97573713493261,62.15577402276341,2.6437545740144137,0.8593245002216617,0.7512123914903832,0,0,0,0,0,5,1
18,12,Female,White,3,SomeCollege,Public,City,69.36838185413056,66.9874563917737,65.08517869990338,2.878386227930413,0.8510247655440659,1.308141133041191,1,1,0,0,1,5,1
15,10,Female,White,1,HS,Public,Suburban,57.25260377299276,61.976410056444905,63.15212063598585,2.1504964647910296,0.8568589820757518,0.9489888761558904,1,1,0,0,0,2,2
16,11,Male,White,1,HS,Public,City,64.428776345858,64.90149471052155,63.18464960435509,2.6635496077881355,0.8294062775556705,0.7375746712681238,0,0,0,0,1,3,1
14,9,Female,White,3,SomeCollege,Public,City,78.67428195920608,80.18387038749597,76.25483379934681,3.1845793480621745,0.9276605434865234,0.9198077389237936,1,0,0,0,0,3,1
15,10,Male,Hispanic,3,HS,Private,City,66.37887840475338,77.89061446024503,70.98153186014989,3.038998966416111,0.8809505980697545,1.1661308957597178,1,0,0,0,0,3,3
16,11,Male,Two-or-more,4,SomeCollege,Private,Rural,54.30612685097667,68.48676553761322,56.54265501363344,2.7810906476261152,0.8601846339374842,0.8305747037302588,1,0,0,0,0,2,3
18,12,Female,Hispanic,1,HS,Private,Suburban,63.925910820216416,71.80355682982638,69.89738225920873,2.6405657247472094,0.8688606298182521,0.8700563041502982,1,1,0,1,1,2,4
17,12,Female,Black,1,<HS,Public,Town,82.01640663346322,73.87384912476134,95.23808882070004,3.0176089577687226,0.96876088186752,1.5403669286114483,1,1,1,0,0,3,1
15,10,Male,White,3,HS,Public,City,95.7261376931996,74.39583897701581,67.4671758125288,3.5576732599045235,0.926274511724246,0.8738180720732105,1,0,0,0,0,3,3
17,12,Female,Hispanic,4,HS,Public,Suburban,87.83740079730985,85.00380356434817,76.6884666677061,3.614514789351296,0.9881403361290024,1.3867464067604691,1,0,1,1,0,3,1
18,12,Female,Hispanic,2,HS,Public,Town,81.52828887705923,81.86545708406429,79.74496727568022,3.368749396126207,0.917651894143238,1.29809728050206,1,1,1,0,0,4,2
14,9,Female,Two-or-more,3,Bachelors+,Public,Town,93.16416234960808,88.46854783451894,89.25833254524031,3.5342284784351814,0.96321336072872,0.8254343740746739,1,1,0,0,0,2,2
18,12,Female,White,4,Bachelors+,Private,Rural,69.12879834073661,68.27551107711494,71.60591421396428,2.315128986006372,0.8579726447679789,0.6698504847825822,1,1,0,1,0,2,3
15,10,Female,White,4,<HS,Private,Suburban,79.18239866841948,71.75859896696038,65.04658889101331,3.178432074571949,0.8746460284371801,1.1728421549929955,1,0,0,0,1,5,3
15,10,Female,Hispanic,2,SomeCollege,Public,Suburban,74.56696190573412,73.82554516866104,86.8615885694037,3.647014077133277,0.9139386822126032,1.2686763836243202,1,0,0,0,0,3,2
14,9,Female,Hispanic,2,HS,Private,Rural,73.97817488400868,83.07499534289236,73.58176650992282,3.2398875485413066,0.8896290945794723,0.7346916063803413,1,0,0,0,0,2,2
17,12,Female,White,3,<HS,Private,City,75.6632483227877,80.35082431765585,86.00781150890596,3.0526643685642467,0.9299059027450012,1.3241996915281986,1,0,0,1,0,2,2
18,12,Female,Hispanic,2,HS,Private,Suburban,73.99280133705568,74.56818550406892,63.12573655878262,2.825815395856446,0.888557776247825,1.4070731914112788,1,1,0,0,1,3,4
15,10,Male,White,4,Bachelors+,Public,Suburban,58.47490971196253,72.37743242945876,67.25744292713291,2.671212206924521,0.8823486889490532,1.1709204352413665,1,0,1,0,0,3,1
17,12,Female,White,4,SomeCollege,Private,Suburban,60.71437807137682,66.26768030843914,59.19952766801463,2.5426708604260275,0.8206284301461343,0.6434175251703944,1,1,1,1,1,1,2
14,9,Female,Black,1,<HS,Public,Suburban,71.80654656001167,68.61569730609092,81.30963661333224,2.8815996108650554,0.9003954865645111,0.8467696920934934,0,0,0,1,0,3,3
17,12,Female,Hispanic,2,SomeCollege,Public,Suburban,66.20407954725809,74.9686057040846,75.0331765226453,2.8166635075364783,0.8797174056314058,0.6224667584395369,1,1,0,1,0,2,1
15,10,Female,Two-or-more,2,<HS,Public,Suburban,98.12099079081068,90.25546889948662,95.30624297935766,4.0,1.0,1.2532446549853653,1,1,0,0,0,4,2
17,12,Male,White,2,HS,Private,Suburban,82.40142977943238,71.87084979588994,80.17382809993588,2.993681315323221,0.9314899149102224,0.814255383640156,0,0,0,1,0,3,3
14,9,Female,Asian,1,HS,Public,City,73.83626016241357,73.76665763415107,73.81611570521144,2.805575011712727,0.8900027611528093,1.0779440193059684,1,1,1,0,0,4,4
16,11,Female,Hispanic,3,SomeCollege,Public,Suburban,84.52161398999417,89.76447656079907,86.70378687392515,3.142499981609833,0.9681010066048068,1.596305307715996,1,1,0,1,0,2,1
18,12,Female,Hispanic,2,SomeCollege,Public,Suburban,77.24402186584017,70.43383396049467,74.54054987415485,3.083525139981604,0.8812241939927941,1.0489852221786669,1,1,0,1,1,1,3
15,10,Female,Asian,1,<HS,Public,City,60.52147264297432,68.51243133771631,61.693436535600085,2.675724815820163,0.8758720073789934,0.5396206463074555,1,1,0,1,0,4,2
17,12,Male,Hispanic,4,Bachelors+,Private,Town,81.92304965104758,82.15092455211361,91.13142203766768,3.4548046581200307,1.0,0.6758272015262458,1,0,0,0,0,3,2
15,10,Male,Hispanic,2,SomeCollege,Public,Rural,82.06537954668038,81.48891303665324,68.84308554081863,2.9224223206177142,0.9207804599991988,0.7161506856645004,1,0,1,0,0,3,3
18,12,Male,White,2,<HS,Private,City,60.57419860313043,61.42283421472686,61.2010940359928,2.4517421417036145,0.8361620990788657,0.7503692762325759,1,1,0,0,0,5,3
16,11,Female,Hispanic,2,<HS,Public,Suburban,66.14627703798018,80.25311240307279,70.65814795313669,2.467775696032349,0.8787608133333472,0.948973512959005,1,0,1,1,0,3,1
18,12,Male,Black,3,SomeCollege,Public,Suburban,84.39967155239938,79.07179832052024,81.97806583315689,3.3883822058414035,0.9302821481700588,1.2636753050834404,1,1,0,0,0,3,1
16,11,Male,Hispanic,2,Bachelors+,Public,Suburban,81.07192594438239,83.7870383358539,88.29612403551066,3.553272355014635,0.9055000766638578,1.2771710157416742,1,0,0,0,0,3,3
14,9,Male,Two-or-more,2,HS,Public,Suburban,71.72923140625288,74.76611783743158,72.80378117288882,3.485791104258382,0.8681836062093181,1.048836000905006,0,1,0,0,0,3,3
15,10,Female,Hispanic,1,HS,Public,City,89.85823823739025,81.05977091462103,81.2508779421908,3.50411271356459,0.9516753071126656,1.321861917391379,1,0,0,1,0,2,2
18,12,Male,Black,1,HS,Public,Rural,75.92919358936354,89.69337455950537,78.04059899871109,3.3030640508017366,0.8988555157163944,1.0469335015308072,0,0,0,1,1,4,4
18,12,Male,Asian,2,SomeCollege,Public,Rural,77.4047216307447,79.62012924662679,67.88576490211747,2.9362501133241725,0.904560809933508,0.9333401592834984,0,0,0,0,1,3,1
16,11,Male,White,4,Bachelors+,Public,Suburban,59.33351962332495,62.62014332226047,58.41110854503872,2.460059645529284,0.8386401176182272,0.8744195716015118,1,1,1,0,0,4,4
15,10,Male,Hispanic,4,SomeCollege,Private,Rural,70.1939531965342,69.01712107014076,69.65639097196502,3.1230890821681374,0.8644004490028463,1.230663782404362,1,1,1,1,0,4,2
15,10,Female,Two-or-more,4,SomeCollege,Public,Suburban,73.71872423821027,68.32606918174427,74.21424155034536,3.025301295048583,0.8477043777893599,0.9830532183720684,1,0,0,0,1,3,2
16,11,Male,White,1,HS,Public,City,75.77996051082954,83.28920230205237,77.94569523397244,3.218191239614918,0.8849825757463469,1.215989660514402,1,1,0,1,0,3,2
14,9,Male,White,4,<HS,Public,Suburban,70.79692372465377,66.26763972888953,73.88118718063822,3.277956254191702,0.8839383271184534,0.924590071810375,1,0,0,0,1,3,4
18,12,Male,Hispanic,3,<HS,Public,City,82.8309171603768,84.41167986320164,74.96373870170028,3.1351329351394264,0.9566094891955322,1.2092182487445529,1,0,0,0,0,4,3
15,10,Male,Two-or-more,3,<HS,Public,City,99.39257336048176,77.72528063329933,87.04087931713326,3.710177630069833,0.9988383838669016,1.6598537725940243,1,1,0,0,0,3,2
18,12,Female,White,2,SomeCollege,Public,Suburban,90.88421219542738,94.02997022491688,91.98993673996816,3.801896534271695,1.0,1.6689683280940293,1,1,0,0,1,4,3
14,9,Female,Hispanic,4,HS,Public,City,70.44139299029703,73.24837347542768,70.81561583322397,3.288287901499648,0.866314294751225,1.1132415656740555,1,1,0,0,0,1,2
18,12,Male,Hispanic,3,HS,Public,Rural,76.50294520599907,76.27069671663375,72.86200222522734,3.319002582734513,0.892657824117544,1.0812865727162506,1,1,0,0,1,3,2
17,12,Male,Black,1,SomeCollege,Public,City,69.59665648156282,58.05150535590589,63.9617562425353,2.228390002968635,0.8049245692857251,0.4568156112094342,1,1,1,0,0,3,2
17,12,Female,Hispanic,2,<HS,Public,Suburban,65.714724145346,65.55828135008366,54.56112211871731,2.3218948951446494,0.8263364437222581,0.8631529137432419,1,1,1,0,0,1,2
15,10,Male,White,2,<HS,Public,Town,86.55890569463367,77.33755913078124,86.23246155559764,3.59556753328676,0.9567114974064196,0.8465540869078967,1,0,1,0,1,2,3
14,9,Female,White,2,HS,Public,Suburban,100.0,83.58927070607054,84.68916423717187,3.5544400738249244,1.0,1.3522160167274064,1,0,0,1,0,3,1
16,11,Female,White,4,SomeCollege,Public,Town,90.5114187204403,87.05602438660353,81.0255885447708,3.0938772042674505,0.9631395225103296,1.809928123545038,1,0,0,0,1,5,1
17,12,Female,White,3,<HS,Public,Suburban,81.13555740445742,89.6263751289702,88.46618308246585,3.397131560084621,0.9324071421386368,1.6711030154882371,1,0,0,0,0,3,2
15,10,Female,White,2,<HS,Public,Rural,67.29454975957475,78.16088413085605,76.74498223001538,2.3667334374588447,0.8600533891599452,0.9059869110659796,1,1,0,0,0,4,2
16,11,Female,White,2,HS,Public,Rural,58.26902732856186,56.67694226033218,60.8058335030797,2.1514386224124005,0.8453879092267248,0.8279348229054541,1,0,0,0,0,2,2
17,12,Male,Black,2,HS,Public,City,68.08376017325163,65.29925028894237,69.67669176502046,2.6818832947910085,0.8655896235713816,0.9481846797357644,1,0,0,0,0,1,2
